CRASH DATE,LATITUDE,LONGITUDE,new-string
09/21/2021,40.68327,-73.88165,09.6832.8816
09/22/2021,40.799976,-73.94274,09.7999.9427
09/24/2021,40.709633,-73.767815,09.7096.7678
09/24/2021,40.605568,-74.03118,09.6055.0311
09/22/2021,40.854763,-73.90765,09.8547.9076
09/22/2021,40.74822,-73.98892,09.7482.9889
09/24/2021,40.80435,-73.95732,09.8043.9573
09/24/2021,40.723022,-73.99882,09.7230.9988
09/24/2021,40.89163,-73.85184,09.8916.8518
09/18/2021,40.848736,-73.93234,09.8487.9323
09/22/2021,40.715958,-73.78555,09.7159.7855
09/22/2021,40.851078,-73.84862,09.8510.8486
09/13/2021,40.677715,-73.93587,09.6777.9358
09/23/2021,40.642254,-73.92742,09.6422.9274
09/23/2021,40.830845,-73.947235,09.8308.9472
09/22/2021,40.644825,-73.99628,09.6448.9962
09/24/2021,40.825954,-73.94337,09.8259.9433
09/22/2021,40.765266,-73.81517,09.7652.8151
09/22/2021,40.609364,-73.93195,09.6093.9319
09/24/2021,40.64779,-73.94536,09.6477.9453
09/23/2021,40.744194,-73.97133,09.7441.9713
09/22/2021,40.76217,-73.7568,09.7621.7568
09/24/2021,40.608154,-74.13211,09.6081.1321
09/22/2021,40.75976,-73.977905,09.7597.9779
09/24/2021,40.712704,-73.95233,09.7127.9523
09/10/2021,40.68609,-73.93867,09.6860.9386
09/23/2021,40.73797,-73.873505,09.7379.8735
09/23/2021,40.746887,-73.8347,09.7468.8347
09/22/2021,40.815468,-73.905334,09.8154.9053
09/23/2021,40.834522,-73.88314,09.8345.8831
09/23/2021,40.73831,-73.98775,09.7383.9877
05/13/2021,40.79423,-73.94695,05.7942.9469
09/22/2021,40.832607,-73.85752,09.8326.8575
09/17/2021,40.667713,-73.77792,09.6677.7779
09/24/2021,40.71745,-73.99914,09.7174.9991
09/13/2021,40.84487,-73.92068,09.8448.9206
09/20/2021,40.672516,-73.93356,09.6725.9335
09/22/2021,40.85071,-73.89408,09.8507.8940
09/23/2021,40.844917,-73.926384,09.8449.9263
09/17/2021,40.833588,-73.91498,09.8335.9149
09/24/2021,40.62014,-73.92119,09.6201.9211
09/22/2021,40.76705,-73.88841,09.7670.8884
09/17/2021,40.603645,-74.077324,09.6036.0773
09/24/2021,40.788948,-73.94057,09.7889.9405
09/22/2021,40.674,-73.982285,09.9822
09/24/2021,40.660656,-73.885796,09.6606.8857
09/21/2021,40.636383,-73.914276,09.6363.9142
09/24/2021,40.735237,-73.89139,09.7352.8913
09/24/2021,40.655094,-73.92589,09.6550.9258
09/19/2021,40.581184,-73.825096,09.5811.8250
09/22/2021,40.763954,-73.98425,09.7639.9842
09/22/2021,40.783157,-73.78544,09.7831.7854
09/24/2021,40.73579,-73.98537,09.7357.9853
09/22/2021,40.708256,-73.78144,09.7082.7814
08/07/2021,40.678154,-73.94416,08.6781.9441
09/22/2021,40.74088,-73.737015,09.7408.7370
09/24/2021,40.702454,-73.874466,09.7024.8744
09/23/2021,40.716644,-73.99582,09.7166.9958
09/19/2021,40.728416,-73.943085,09.7284.9430
09/01/2021,40.676743,-73.93316,09.6767.9331
09/21/2021,40.853504,-73.93955,09.8535.9395
09/23/2021,40.84054,-73.87058,09.8405.8705
09/22/2021,40.67834,-73.883316,09.6783.8833
09/23/2021,40.66366,-73.90146,09.6636.9014
09/24/2021,40.6229,-73.91762,09.6229.9176
09/23/2021,40.684856,-73.97805,09.6848.9780
09/22/2021,40.77058,-73.84303,09.7705.8430
09/23/2021,40.713306,-73.95835,09.7133.9583
09/22/2021,40.742874,-73.933945,09.7428.9339
09/23/2021,40.58038,-73.967606,09.5803.9676
03/29/2022,40.688026,-73.85641,03.6880.8564
09/24/2021,40.587246,-73.94912,09.5872.9491
09/21/2021,40.767223,-73.7685,09.7672.7685
09/23/2021,40.65431,-74.004425,09.6543.0044
09/24/2021,40.629143,-74.07957,09.6291.0795
09/22/2021,40.694363,-73.958,09.6943
09/22/2021,40.67819,-73.80144,09.6781.8014
09/24/2021,40.686443,-73.768295,09.6864.7682
09/21/2021,40.85908,-73.898186,09.8590.8981
09/24/2021,40.723083,-73.72817,09.7230.7281
09/22/2021,40.732887,-73.87443,09.7328.8744
09/24/2021,40.7366,-73.98185,09.7366.9818
09/22/2021,40.66768,-73.896,09.6676
09/23/2021,40.65558,-73.76629,09.6555.7662
09/23/2021,40.752472,-73.87818,09.7524.8781
09/23/2021,40.89487,-73.85657,09.8948.8565
09/22/2021,40.6157,-73.94478,09.6157.9447
09/23/2021,40.658577,-73.89063,09.6585.8906
09/21/2021,0.0,0.0,09
09/24/2021,40.638138,-73.889275,09.6381.8892
09/24/2021,40.67949,-73.87927,09.6794.8792
09/23/2021,40.833813,-73.86275,09.8338.8627
09/20/2021,40.81899,-73.8867,09.8189.8867
09/23/2021,40.67594,-73.94715,09.6759.9471
09/18/2021,40.67582,-73.930466,09.6758.9304
09/24/2021,40.682003,-73.9687,09.6820.9687
09/23/2021,40.70806,-73.907104,09.7080.9071
09/21/2021,40.756767,-73.98272,09.7567.9827
09/22/2021,40.73695,-74.00779,09.7369.0077
09/23/2021,40.75127,-73.85904,09.7512.8590
09/24/2021,40.77882,-73.953995,09.7788.9539
09/23/2021,40.69593,-73.96548,09.6959.9654
09/22/2021,40.805576,-73.93623,09.8055.9362
09/22/2021,40.756992,-73.72966,09.7569.7296
09/24/2021,40.701103,-73.92239,09.7011.9223
09/06/2022,40.757095,-73.915016,09.7570.9150
09/24/2021,40.586185,-73.98328,09.5861.9832
09/22/2021,40.800827,-73.937935,09.8008.9379
09/23/2021,40.625595,-73.9576,09.6255.9576
09/24/2021,40.82293,-73.94184,09.8229.9418
09/20/2021,40.74102,-73.97862,09.7410.9786
09/24/2021,40.58584,-73.93788,09.5858.9378
09/16/2021,40.72639,-73.991806,09.7263.9918
09/20/2021,40.769318,-73.8666,09.7693.8666
09/22/2021,40.751,-73.94881,09.9488
09/22/2021,40.677032,-73.824684,09.6770.8246
09/24/2021,40.69554,-73.91261,09.6955.9126
09/21/2021,40.5595,-74.1667,09.5595.1667
09/22/2021,40.59663,-73.754196,09.5966.7541
09/23/2021,40.823257,-73.94293,09.8232.9429
09/22/2021,40.69453,-73.82588,09.6945.8258
09/22/2021,40.641586,-73.92548,09.6415.9254
09/22/2021,40.757034,-73.87133,09.7570.8713
09/23/2021,40.8612,-73.93497,09.8612.9349
09/24/2021,40.6791,-73.9874,09.6791.9874
09/23/2021,40.590046,-73.99302,09.5900.9930
09/23/2021,40.816067,-73.91765,09.8160.9176
09/22/2021,40.6505,-73.94375,09.6505.9437
09/22/2021,40.729736,-73.833725,09.7297.8337
09/23/2021,40.67891,-73.86037,09.6789.8603
09/23/2021,40.63174,-73.96793,09.6317.9679
09/22/2021,40.68686,-73.87772,09.6868.8777
09/24/2021,40.7099,-73.786736,09.7099.7867
09/22/2021,40.85607,-73.930405,09.8560.9304
04/10/2021,40.76503,-73.98483,04.7650.9848
09/23/2021,40.692707,-73.972755,09.6927.9727
09/24/2021,40.817795,-73.89319,09.8177.8931
09/24/2021,40.68017,-73.748436,09.6801.7484
09/20/2021,40.815975,-73.91102,09.8159.9110
09/23/2021,40.68031,-73.96793,09.6803.9679
09/24/2021,40.685375,-73.77968,09.6853.7796
09/23/2021,40.61107,-74.00131,09.6110.0013
09/23/2021,40.685112,-73.94717,09.6851.9471
09/22/2021,40.77132,-73.84655,09.7713.8465
09/23/2021,40.760662,-73.93879,09.7606.9387
09/20/2021,40.655983,-73.897575,09.6559.8975
09/23/2021,40.74729,-73.86496,09.7472.8649
09/23/2021,40.67918,-74.01424,09.6791.0142
09/23/2021,40.65021,-74.01577,09.6502.0157
09/24/2021,40.698,-73.97479,09.9747
09/22/2021,40.710995,-73.78741,09.7109.7874
09/24/2021,40.71875,-74.001,09.7187
09/14/2021,40.670662,-73.94765,09.6706.9476
09/24/2021,40.82154,-73.94287,09.8215.9428
09/23/2021,40.676243,-73.95269,09.6762.9526
09/24/2021,40.767998,-73.830864,09.7679.8308
09/23/2021,40.729736,-73.833725,09.7297.8337
09/24/2021,40.8165,-73.946556,09.8165.9465
09/23/2021,40.703396,-73.956505,09.7033.9565
09/23/2021,40.792362,-73.96418,09.7923.9641
09/24/2021,40.694576,-73.95615,09.6945.9561
09/23/2021,40.6975,-73.90952,09.6975.9095
09/22/2021,40.781837,-73.979294,09.7818.9792
09/22/2021,40.69024,-73.99437,09.6902.9943
09/23/2021,40.72563,-73.89587,09.7256.8958
09/22/2021,40.811478,-73.950226,09.8114.9502
09/24/2021,40.65505,-73.95631,09.6550.9563
09/23/2021,40.826374,-73.93561,09.8263.9356
09/23/2021,40.7244,-73.84981,09.7244.8498
09/22/2021,40.643085,-73.951454,09.6430.9514
09/21/2021,40.662457,-73.92012,09.6624.9201
09/23/2021,40.603344,-73.93684,09.6033.9368
09/23/2021,40.673485,-73.97296,09.6734.9729
09/11/2021,40.758144,-73.91723,09.7581.9172
09/24/2021,40.596195,-73.75412,09.5961.7541
09/13/2021,40.708942,-73.92499,09.7089.9249
09/23/2021,40.705982,-73.73956,09.7059.7395
09/21/2021,40.68693,-73.95089,09.6869.9508
09/22/2021,40.662487,-73.936005,09.6624.9360
09/22/2021,40.655197,-73.91354,09.6551.9135
09/22/2021,40.62925,-73.9439,09.6292.9439
03/29/2022,40.760994,-73.82443,03.7609.8244
09/24/2021,40.676167,-73.88225,09.6761.8822
09/24/2021,40.658295,-73.93109,09.6582.9310
09/22/2021,40.82458,-73.870544,09.8245.8705
09/22/2021,40.71579,-73.7522,09.7157.7522
09/19/2021,40.672382,-73.78574,09.6723.7857
09/23/2021,40.695156,-73.92002,09.6951.9200
09/23/2021,40.677166,-73.87775,09.6771.8777
09/23/2021,40.86446,-73.91895,09.8644.9189
09/24/2021,40.826427,-73.950455,09.8264.9504
09/24/2021,40.584324,-73.91604,09.5843.9160
09/22/2021,40.722313,-73.74285,09.7223.7428
09/23/2021,40.77226,-73.92591,09.7722.9259
09/22/2021,40.717724,-73.98577,09.7177.9857
09/24/2021,40.66361,-73.98964,09.6636.9896
09/13/2021,40.700775,-73.91334,09.7007.9133
09/10/2021,40.58046,-73.83963,09.5804.8396
09/22/2021,40.747208,-73.91601,09.7472.9160
09/23/2021,40.70071,-73.81515,09.7007.8151
09/23/2021,40.67898,-73.88107,09.6789.8810
09/23/2021,40.663216,-73.757835,09.6632.7578
09/24/2021,40.72752,-73.75879,09.7275.7587
09/24/2021,40.718502,-73.73527,09.7185.7352
09/24/2021,40.874702,-73.85803,09.8747.8580
09/09/2021,40.671925,-73.939186,09.6719.9391
09/20/2021,40.75649,-73.997765,09.7564.9977
09/24/2021,40.760998,-73.771675,09.7609.7716
09/24/2021,40.794132,-73.94282,09.7941.9428
09/24/2021,40.598434,-73.99263,09.5984.9926
09/17/2021,40.75578,-74.00199,09.7557.0019
09/18/2021,40.69285,-73.90355,09.6928.9035
09/23/2021,40.81532,-73.88665,09.8153.8866
09/24/2021,40.74356,-73.85574,09.7435.8557
09/23/2021,40.626156,-74.019035,09.6261.0190
09/23/2021,40.841187,-73.85459,09.8411.8545
09/24/2021,40.749607,-73.966835,09.7496.9668
09/24/2021,40.86723,-73.88692,09.8672.8869
09/23/2021,40.721447,-73.997406,09.7214.9974
09/22/2021,40.70567,-73.92142,09.7056.9214
09/23/2021,40.702488,-73.98854,09.7024.9885
09/24/2021,40.64664,-73.9246,09.6466.9246
09/24/2021,40.817795,-73.89319,09.8177.8931
09/22/2021,40.690323,-73.8635,09.6903.8635
09/24/2021,40.728474,-73.882614,09.7284.8826
09/24/2021,40.704113,-73.94786,09.7041.9478
09/22/2021,40.717155,-73.94924,09.7171.9492
09/22/2021,40.69375,-73.79038,09.6937.7903
09/23/2021,40.843407,-73.885544,09.8434.8855
09/22/2021,40.894028,-73.8422,09.8940.8422
09/23/2021,40.825165,-73.86699,09.8251.8669
09/22/2021,40.861294,-73.8646,09.8612.8646
09/06/2021,40.757145,-73.86452,09.7571.8645
03/28/2022,40.798832,-73.95203,03.7988.9520
09/22/2021,40.65434,-73.94704,09.6543.9470
09/14/2021,40.6709,-73.95319,09.6709.9531
09/24/2021,40.868156,-73.89158,09.8681.8915
09/24/2021,40.717678,-73.81713,09.7176.8171
09/21/2021,40.79162,-73.94885,09.7916.9488
09/24/2021,40.693604,-73.99275,09.6936.9927
09/22/2021,40.809563,-73.92923,09.8095.9292
09/23/2021,40.67871,-73.86701,09.6787.8670
09/23/2021,40.753307,-74.0001,09.7533.0001
09/23/2021,40.83475,-73.85803,09.8347.8580
09/18/2021,40.67556,-73.96334,09.6755.9633
09/24/2021,40.755554,-73.885376,09.7555.8853
09/22/2021,40.599934,-73.75778,09.5999.7577
09/23/2021,40.849667,-73.90802,09.8496.9080
09/23/2021,40.837673,-73.91922,09.8376.9192
09/24/2021,40.68144,-73.83865,09.6814.8386
09/22/2021,40.75763,-73.82799,09.7576.8279
09/24/2021,40.747665,-73.94506,09.7476.9450
09/23/2021,40.7576,-73.890495,09.7576.8904
09/23/2021,40.61282,-74.15896,09.6128.1589
09/24/2021,40.759308,-73.9653,09.7593.9653
09/23/2021,40.77622,-73.97596,09.7762.9759
09/23/2021,40.60567,-74.030945,09.6056.0309
09/24/2021,40.781525,-73.96042,09.7815.9604
09/23/2021,40.616096,-74.00046,09.6160.0004
09/23/2021,40.639507,-73.94445,09.6395.9444
09/24/2021,40.763798,-73.808235,09.7637.8082
04/24/2022,0.0,0.0,04
09/24/2021,40.797775,-73.94172,09.7977.9417
09/13/2021,40.750725,-73.87037,09.7507.8703
09/20/2021,40.67973,-73.76162,09.6797.7616
09/24/2021,40.81459,-73.9139,09.8145.9139
09/24/2021,40.820545,-73.89663,09.8205.8966
09/24/2021,40.60136,-73.97647,09.6013.9764
09/24/2021,40.750965,-73.94027,09.7509.9402
09/23/2021,40.699802,-73.773964,09.6998.7739
09/24/2021,40.736885,-73.978546,09.7368.9785
09/24/2021,40.883152,-73.856285,09.8831.8562
09/22/2021,40.756405,-73.85349,09.7564.8534
09/16/2021,40.70341,-73.862816,09.7034.8628
09/24/2021,40.775383,-73.923035,09.7753.9230
09/16/2021,40.837673,-73.91922,09.8376.9192
09/24/2021,40.585026,-73.958275,09.5850.9582
09/24/2021,40.85226,-73.852905,09.8522.8529
09/15/2021,40.753387,-73.99631,09.7533.9963
08/26/2021,40.68804,-73.947754,08.6880.9477
09/22/2021,40.745148,-73.98839,09.7451.9883
09/22/2021,40.754498,-73.834076,09.7544.8340
09/22/2021,40.824364,-73.89389,09.8243.8938
09/24/2021,40.601406,-74.131256,09.6014.1312
09/22/2021,40.681717,-73.74249,09.6817.7424
08/29/2021,40.713512,-73.79903,08.7135.7990
09/23/2021,40.73856,-73.85524,09.7385.8552
09/23/2021,40.756317,-73.83369,09.7563.8336
09/22/2021,40.6532,-73.92952,09.6532.9295
09/22/2021,40.66496,-73.82226,09.6649.8222
09/08/2021,40.81523,-73.920166,09.8152.9201
09/22/2021,40.73789,-73.98674,09.7378.9867
09/22/2021,40.585133,-73.954544,09.5851.9545
09/23/2021,40.67994,-73.88468,09.6799.8846
07/25/2021,40.66895,-73.9339,07.6689.9339
09/22/2021,40.788586,-73.95529,09.7885.9552
09/08/2021,40.57741,-73.96237,09.5774.9623
09/23/2021,40.74039,-73.789505,09.7403.7895
09/21/2021,40.749035,-73.75328,09.7490.7532
09/23/2021,40.691074,-73.908806,09.6910.9088
09/24/2021,40.679203,-73.9553,09.6792.9553
09/22/2021,40.686478,-73.80079,09.6864.8007
09/23/2021,40.679745,-73.98697,09.6797.9869
09/23/2021,40.804256,-73.9193,09.8042.9193
09/12/2021,40.703163,-73.81662,09.7031.8166
09/24/2021,40.79507,-73.93919,09.7950.9391
08/31/2021,40.743237,-73.88353,08.7432.8835
09/24/2021,40.74518,-73.982735,09.7451.9827
09/24/2021,40.679996,-73.97941,09.6799.9794
09/24/2021,40.746033,-73.93441,09.7460.9344
09/18/2021,40.81544,-73.91619,09.8154.9161
09/24/2021,40.665127,-73.77703,09.6651.7770
09/22/2021,40.557346,-74.16622,09.5573.1662
09/24/2021,40.717155,-73.94924,09.7171.9492
09/20/2021,40.69479,-73.954315,09.6947.9543
09/24/2021,40.8291,-73.90554,09.8291.9055
09/15/2021,40.65621,-73.914665,09.6562.9146
09/24/2021,40.81371,-73.95602,09.8137.9560
09/21/2021,40.670277,-73.92542,09.6702.9254
09/22/2021,40.761272,-73.95571,09.7612.9557
09/21/2021,40.773872,-73.98223,09.7738.9822
09/23/2021,40.692783,-73.91181,09.6927.9118
09/23/2021,40.59081,-74.10723,09.5908.1072
09/20/2021,40.8444,-73.90159,09.8444.9015
09/24/2021,40.806816,-73.95551,09.8068.9555
09/24/2021,40.723545,-73.85409,09.7235.8540
09/24/2021,40.639977,-73.92623,09.6399.9262
09/22/2021,40.710453,-73.93734,09.7104.9373
09/22/2021,40.67357,-73.95294,09.6735.9529
09/23/2021,40.664745,-73.74003,09.6647.7400
09/22/2021,40.715202,-73.801575,09.7152.8015
09/22/2021,40.737064,-74.002144,09.7370.0021
09/23/2021,40.707623,-73.962135,09.7076.9621
09/24/2021,40.847427,-73.931404,09.8474.9314
09/22/2021,40.882767,-73.8886,09.8827.8886
03/29/2022,40.855118,-73.8677,03.8551.8677
09/23/2021,40.68723,-73.941795,09.6872.9417
09/22/2021,40.72293,-73.847336,09.7229.8473
09/24/2021,40.63082,-73.88636,09.6308.8863
09/23/2021,40.629745,-74.14834,09.6297.1483
09/24/2021,40.656967,-73.90261,09.6569.9026
09/22/2021,40.73294,-73.84961,09.7329.8496
09/22/2021,40.624912,-74.146706,09.6249.1467
09/24/2021,40.696033,-73.984535,09.6960.9845
09/23/2021,40.740017,-73.84565,09.7400.8456
09/18/2021,40.71617,-73.882385,09.7161.8823
09/24/2021,40.838135,-73.88731,09.8381.8873
09/24/2021,40.898876,-73.85539,09.8988.8553
09/20/2021,40.827103,-73.94996,09.8271.9499
09/24/2021,40.66367,-73.91213,09.6636.9121
08/26/2021,40.685436,-73.944336,08.6854.9443
09/22/2021,40.770424,-73.96222,09.7704.9622
09/24/2021,40.87448,-73.83393,09.8744.8339
09/12/2021,40.774254,-73.910995,09.7742.9109
03/29/2022,40.741394,-73.82303,03.7413.8230
09/22/2021,40.678375,-73.97334,09.6783.9733
09/22/2021,40.826138,-73.88344,09.8261.8834
09/16/2021,40.638462,-74.12141,09.6384.1214
09/24/2021,40.721977,-73.959946,09.7219.9599
09/23/2021,40.62313,-74.01525,09.6231.0152
09/17/2021,40.877937,-73.88057,09.8779.8805
09/17/2021,40.742588,-73.980415,09.7425.9804
09/24/2021,40.771084,-73.80443,09.7710.8044
09/24/2021,40.76132,-73.9171,09.7613.9171
05/14/2021,40.725685,-73.980774,05.7256.9807
09/23/2021,40.827168,-73.870125,09.8271.8701
09/23/2021,40.6127,-73.953926,09.6127.9539
09/22/2021,40.81151,-73.94649,09.8115.9464
09/23/2021,40.748985,-73.979965,09.7489.9799
09/22/2021,40.71997,-73.992905,09.7199.9929
09/23/2021,40.757042,-73.91488,09.7570.9148
09/24/2021,40.597267,-73.998665,09.5972.9986
09/23/2021,40.71312,-73.83376,09.7131.8337
09/22/2021,40.830727,-73.83756,09.8307.8375
09/23/2021,40.808006,-73.946075,09.8080.9460
09/23/2021,40.65463,-73.92201,09.6546.9220
09/22/2021,40.61868,-73.93143,09.6186.9314
09/22/2021,40.851654,-73.89611,09.8516.8961
09/22/2021,40.84506,-73.916855,09.8450.9168
09/24/2021,40.786594,-73.96839,09.7865.9683
09/22/2021,40.60642,-74.120316,09.6064.1203
09/24/2021,40.74198,-73.86119,09.7419.8611
09/22/2021,40.75462,-73.97374,09.7546.9737
09/24/2021,40.74273,-73.91499,09.7427.9149
09/24/2021,40.87627,-73.888084,09.8762.8880
09/20/2021,40.687668,-73.951035,09.6876.9510
09/22/2021,40.840744,-73.94286,09.8407.9428
09/23/2021,40.79293,-73.94791,09.7929.9479
09/22/2021,40.7139,-73.90881,09.7139.9088
09/23/2021,40.760822,-73.99832,09.7608.9983
09/23/2021,40.832855,-73.909294,09.8328.9092
09/23/2021,40.706345,-73.78921,09.7063.7892
09/24/2021,40.693787,-73.81173,09.6937.8117
09/24/2021,40.67556,-73.96334,09.6755.9633
09/23/2021,40.607628,-74.15947,09.6076.1594
09/24/2021,40.566494,-74.11377,09.5664.1137
09/23/2021,40.66536,-73.956985,09.6653.9569
09/23/2021,40.79167,-73.95093,09.7916.9509
09/22/2021,40.6715,-73.91505,09.6715.9150
09/23/2021,40.762676,-73.954346,09.7626.9543
09/24/2021,40.809696,-73.92428,09.8096.9242
09/24/2021,40.7522,-73.99348,09.7522.9934
09/24/2021,40.70444,-73.89374,09.7044.8937
09/23/2021,40.685623,-73.80654,09.6856.8065
09/09/2021,40.672516,-73.93356,09.6725.9335
09/23/2021,40.798485,-73.93668,09.7984.9366
09/24/2021,40.874714,-73.84512,09.8747.8451
09/22/2021,40.760586,-73.84592,09.7605.8459
09/24/2021,40.816166,-73.914246,09.8161.9142
09/23/2021,40.677998,-74.00415,09.6779.0041
09/23/2021,40.71122,-73.72827,09.7112.7282
09/12/2021,40.700104,-73.94726,09.7001.9472
09/24/2021,40.815754,-73.89529,09.8157.8952
09/22/2021,40.683304,-73.917274,09.6833.9172
09/24/2021,40.586983,-73.98538,09.5869.9853
09/23/2021,40.682056,-73.990875,09.6820.9908
09/22/2021,40.652683,-73.87684,09.6526.8768
09/24/2021,40.757233,-73.9898,09.7572.9898
09/17/2021,40.75469,-73.99536,09.7546.9953
09/22/2021,40.78108,-73.985374,09.7810.9853
09/23/2021,40.696205,-73.91782,09.6962.9178
09/22/2021,40.570465,-74.10977,09.5704.1097
09/23/2021,40.677208,-73.89723,09.6772.8972
09/24/2021,40.836937,-73.927124,09.8369.9271
09/23/2021,40.632366,-73.987724,09.6323.9877
09/21/2021,40.749725,-73.98363,09.7497.9836
08/27/2021,40.67828,-73.958855,08.6782.9588
09/22/2021,40.754314,-73.98687,09.7543.9868
09/23/2021,40.643425,-73.94588,09.6434.9458
09/18/2021,40.747135,-73.89242,09.7471.8924
09/22/2021,40.644035,-73.95765,09.6440.9576
09/21/2021,40.72656,-73.83802,09.7265.8380
09/23/2021,40.659172,-73.839874,09.6591.8398
09/22/2021,40.60981,-73.92251,09.6098.9225
09/23/2021,40.720867,-73.94333,09.7208.9433
09/02/2021,40.722237,-73.90133,09.7222.9013
09/24/2021,40.68773,-73.95699,09.6877.9569
09/01/2021,40.67297,-73.96745,09.6729.9674
09/23/2021,40.61879,-73.99426,09.6187.9942
09/24/2021,40.68195,-73.89652,09.6819.8965
08/19/2021,40.812332,-73.904686,08.8123.9046
09/24/2021,40.611004,-73.91053,09.6110.9105
09/24/2021,40.702286,-73.82796,09.7022.8279
09/24/2021,40.744358,-73.88597,09.7443.8859
09/23/2021,40.692356,-73.911064,09.6923.9110
09/24/2021,40.871334,-73.86139,09.8713.8613
09/23/2021,40.645096,-74.003174,09.6450.0031
09/24/2021,40.6715,-73.91505,09.6715.9150
09/24/2021,40.712,-73.95652,09.9565
09/02/2021,40.88221,-73.84658,09.8822.8465
09/22/2021,40.699287,-73.80408,09.6992.8040
09/19/2021,40.862225,-73.91116,09.8622.9111
09/23/2021,40.7956,-73.97111,09.7956.9711
09/24/2021,40.771305,-73.87664,09.7713.8766
09/22/2021,40.57477,-74.097626,09.5747.0976
09/14/2021,40.675663,-73.9277,09.6756.9277
09/22/2021,40.65802,-73.88248,09.6580.8824
09/24/2021,40.712914,-73.93667,09.7129.9366
09/23/2021,40.74087,-73.98799,09.7408.9879
09/22/2021,40.68966,-74.00047,09.6896.0004
09/24/2021,40.58839,-74.16793,09.5883.1679
09/24/2021,40.8468,-73.931854,09.8468.9318
09/24/2021,40.759438,-73.91309,09.7594.9130
09/24/2021,40.682404,-73.75181,09.6824.7518
09/22/2021,40.688667,-73.87548,09.6886.8754
09/01/2021,40.668507,-73.92561,09.6685.9256
09/24/2021,40.8464,-73.89338,09.8464.8933
09/24/2021,40.650967,-73.97698,09.6509.9769
09/11/2021,40.723648,-73.99103,09.7236.9910
09/24/2021,40.72165,-73.94196,09.7216.9419
09/24/2021,40.602135,-74.114876,09.6021.1148
09/22/2021,40.671177,-73.9747,09.6711.9747
09/22/2021,40.76652,-73.92059,09.7665.9205
09/24/2021,40.670326,-73.88878,09.6703.8887
09/21/2021,40.75596,-73.99814,09.7559.9981
09/24/2021,40.666332,-73.81056,09.6663.8105
09/18/2021,40.67417,-73.95671,09.6741.9567
09/24/2021,40.779064,-73.956665,09.7790.9566
09/24/2021,40.69597,-73.7766,09.6959.7766
09/23/2021,40.814438,-73.89308,09.8144.8930
09/20/2021,40.770226,-73.87062,09.7702.8706
09/24/2020,40.824757,-73.94052,09.8247.9405
09/23/2021,40.752327,-73.987465,09.7523.9874
09/19/2021,40.87336,-73.85157,09.8733.8515
09/24/2021,40.80751,-73.93413,09.8075.9341
09/17/2021,40.771297,-73.90934,09.7712.9093
09/23/2021,40.531425,-74.21779,09.5314.2177
09/24/2021,40.699112,-73.93771,09.6991.9377
09/13/2021,40.712597,-73.79304,09.7125.7930
09/18/2021,40.758305,-74.000145,09.7583.0001
09/03/2021,40.676895,-73.93593,09.6768.9359
09/23/2021,40.607433,-73.95295,09.6074.9529
09/24/2021,40.86187,-73.89178,09.8618.8917
09/23/2021,40.67036,-73.77779,09.6703.7777
09/22/2021,40.68811,-73.819336,09.6881.8193
09/22/2021,40.667164,-73.93407,09.6671.9340
09/21/2021,40.83022,-73.94769,09.8302.9476
09/23/2021,40.662254,-73.94559,09.6622.9455
09/23/2021,40.690456,-73.85379,09.6904.8537
09/22/2021,40.68843,-73.89132,09.6884.8913
09/23/2021,40.7194,-73.76336,09.7194.7633
09/14/2021,40.597466,-73.80037,09.5974.8003
09/22/2021,40.79147,-73.94684,09.7914.9468
09/24/2021,40.590305,-73.95265,09.5903.9526
09/24/2021,40.702713,-73.937325,09.7027.9373
09/23/2021,40.672657,-73.8848,09.6726.8848
09/22/2021,40.68781,-73.9237,09.6878.9237
09/23/2021,40.726067,-73.9089,09.7260.9089
09/24/2021,40.679085,-73.82634,09.6790.8263
09/23/2021,40.85482,-73.9112,09.8548.9112
09/22/2021,40.63396,-74.01476,09.6339.0147
09/24/2021,40.743298,-73.861374,09.7432.8613
09/23/2021,40.752644,-74.00428,09.7526.0042
09/24/2021,40.64242,-73.961754,09.6424.9617
09/17/2021,40.66319,-73.93727,09.6631.9372
09/19/2021,40.813663,-73.931244,09.8136.9312
09/24/2021,40.62436,-74.15627,09.6243.1562
04/19/2021,40.659485,-73.918304,04.6594.9183
04/26/2021,40.77691,-73.95748,04.7769.9574
09/22/2021,40.860516,-73.9146,09.8605.9146
04/30/2021,40.815685,-73.9583,04.8156.9583
05/04/2021,40.824085,-73.87622,05.8240.8762
05/05/2021,40.705128,-73.7466,05.7051.7466
05/07/2021,40.7712,-73.83345,05.7712.8334
05/09/2021,40.694546,-73.73828,05.6945.7382
05/02/2021,40.579197,-73.98195,05.5791.9819
05/12/2021,40.72025,-74.003746,05.7202.0037
05/10/2021,40.78944,-73.82045,05.7894.8204
05/12/2021,40.607765,-73.98255,05.6077.9825
05/14/2021,40.861347,-73.897736,05.8613.8977
05/12/2021,40.640274,-73.99025,05.6402.9902
05/14/2021,40.68836,-73.8915,05.6883.8915
05/12/2021,40.639297,-73.91749,05.6392.9174
05/13/2021,40.722298,-73.99713,05.7222.9971
05/05/2021,40.697002,-73.95461,05.6970.9546
05/12/2021,40.74613,-73.83605,05.7461.8360
05/09/2021,40.837864,-73.9114,05.8378.9114
05/12/2021,40.6772,-73.94147,05.6772.9414
05/11/2021,40.69969,-73.91557,05.6996.9155
